date,1,2,3,4,5,6,7,8,9,10,H-L
199401,3.89,3.54,3.79,2.65,4.84,2.53,1.48,2.99,2.37,2.67,-1.22
199402,-0.59,-3.03,-2.38,-1.95,-2.12,-3.91,-2.3,-2.63,-2.28,-2.33,-1.74
199403,-6.54,-4.43,-3.15,-4.33,-4.55,-3.99,-5.29,-3.39,-5.46,-5.83,0.71
199404,-1.1,-0.07,1.23,2,0.87,1.86,0.66,-0.18,1.81,-0.29,0.81
199405,-0.05,1.45,1.28,0.79,1.5,0.82,-0.74,0.64,1.85,0.41,0.46
199406,-5,-0.29,-3.09,-1.74,-2.77,-1.87,-2.19,-3.11,-3.79,-3.18,1.82
199407,4.2,3.57,3.34,4.97,3.71,1.78,2.39,3.26,1.83,1.56,-2.64
199408,8.18,4.71,5.2,5.24,3.11,3.97,4.14,3.95,4.12,3.74,-4.44
199409,-1.92,-2.29,-2.57,-2.72,-3.7,-1.64,-1.32,-0.9,-1.73,-0.03,1.89
199410,1.74,1.46,1.5,3.36,2.17,1.54,2.54,1.37,-0.16,1.4,-0.34
199411,-4.71,-6.18,-4.72,-4.32,-2.93,-3.26,-3.84,-2.88,-3.13,-3.66,1.05
199412,1.3,1.86,1.18,2.05,2.31,1.49,1.95,-0.09,1.4,-0.16,-1.46
199501,2.49,3.96,3.41,5.06,3.02,2,1.47,1.27,-1.37,-2.05,-4.54
199502,4.82,5.54,5.34,5.52,6.6,4.45,3.61,2.36,2.79,1.37,-3.45
199503,2.55,0.9,1.61,2.69,2.8,4.64,2.97,1.88,1.52,4.16,1.61
199504,0.91,3.97,2.24,3.52,1.47,1.74,1.96,3.78,1.61,4.15,3.24
199505,3.26,3.82,2.91,2.7,4.26,4.27,3.35,3.28,3.27,2.71,-0.55
199506,7.15,5.06,5.24,4.29,2.96,1.83,2.73,1.71,3.31,3.02,-4.13
199507,5.04,2.92,3.33,3.4,1.8,4,3.94,3.98,6.18,8.98,3.94
199508,1.43,1.88,2.02,0.89,0.31,0.96,0.44,1.21,0.89,0.54,-0.89
199509,1,1.51,5.74,4.04,4.34,3.25,4.81,3.84,5.88,2.41,1.41
199510,-4.19,-2.58,1.21,-2.17,-3.34,-2.44,1.06,-0.59,-0.01,-0.61,3.58
199511,5.11,3.97,5.53,5.71,6.18,3.35,5.07,4.16,4.37,2.4,-2.71
199512,-3.38,1.02,2.42,4.03,2.6,2.9,1.61,0.24,1.58,0.46,3.84
199601,2.26,4.34,2.91,3.53,3.24,2.21,1.78,3.08,0.74,0.23,-2.03
199602,5.03,3.5,2.59,2.43,0.99,2.53,0.01,0.71,1.02,2.42,-2.61
199603,1,-0.73,1.88,2.13,0.82,1.31,2.63,1.39,0.27,0.02,-0.98
199604,6.54,2.64,3.32,1.11,0.35,1.3,1.67,1.22,2.89,7.09,0.55
199605,3.64,2.25,1.74,3.17,2.61,2.79,1.41,1.69,3.04,6.25,2.61
199606,-6.33,-1.22,0.12,-0.48,-0.1,0.46,0.61,0.45,-0.33,-6.71,-0.38
199607,-12.33,-7.78,-5.89,-6.13,-3.73,-4.61,-3.25,-4.71,-5.63,-7.49,4.84
199608,8.63,4.86,2.61,3.56,2.23,3.3,2.94,2.15,1.8,3.57,-5.06
199609,4.24,5.59,5.92,6.89,5.4,5.25,6.39,4.28,3.68,5.34,1.1
199610,-3.83,-0.31,1.54,-0.36,2.84,1.87,2.54,2.19,2.22,-0.85,2.98
199611,5.88,9.3,6.21,6.68,4.18,5.97,8.6,6.39,6.64,6.63,0.75
199612,-0.17,0.17,-0.25,-0.47,-0.44,-1.73,-1.76,-3.39,-0.26,-1.52,-1.35
199701,5.82,6.74,6.72,3.46,5.36,3.64,6.59,7.32,2.85,-0.7,-6.52
199702,-4.31,0.14,1.52,1.76,0.61,1.74,2.16,0.37,-1.17,-3.92,0.39
199703,-4.52,-4.57,-2.83,-2.08,-3.88,-5.11,-4.86,-5.8,-5.05,-7,-2.48
199704,2.15,4.72,8.23,7.1,5.36,5.62,1.07,1.27,1.92,1.14,-1.01
199705,14.91,12.57,7.64,5.88,6.84,6.62,6.71,5.98,7.62,5.68,-9.23
199706,2.81,4.77,5.11,4.82,6.25,4.53,4.54,4.34,4.3,2.03,-0.78
199707,14.75,8.7,7.23,8.55,8.44,8.28,5.67,7.14,6.38,3.23,-11.52
199708,0.82,-2.24,-3.67,-6.37,-3.3,-3.06,-5.64,-4.52,-4.27,-0.92,-1.74
199709,6.51,5.97,5.7,4.63,4.88,5.88,5.68,5.31,5.33,6.67,0.16
199710,-5.75,-4.19,-5.99,-4.07,-2.7,-3.05,-0.9,-2.53,-1.52,-6.72,-0.97
199711,-1.26,2.17,3.97,5.5,3.16,3.71,4.49,4.54,3.86,2.76,4.02
199712,-4.06,-2.42,2.58,1.4,0.08,2.5,4.38,2.97,3.12,1.61,5.67
199801,4.25,6.17,1.12,1.41,1.52,0.92,-2.15,-1.38,0.31,-4.3,-8.55
199802,9.57,8.26,7.7,7.76,7.04,9.6,7.39,4.91,5.74,8.96,-0.61
199803,8.91,6.24,6.85,5.4,3.84,5.54,3.17,5.01,5.31,4.18,-4.73
199804,3.99,2.36,2.33,0.13,2.41,0.46,1.01,-0.52,0.74,1.14,-2.85
199805,-3.9,-2.23,-2.89,0.02,-0.14,-3.26,-2.1,-3.6,-2.23,-7.01,-3.11
199806,-0.2,2.89,0.85,8.41,0.24,4.35,2.23,1.76,6.39,4.39,4.59
199807,-9.75,-7.58,-2.8,-6.64,-1.89,-2.12,-0.35,0.52,-1.92,-1.26,8.49
199808,-25.38,-18.33,-16.16,-14.48,-12.64,-16.6,-13.57,-12.43,-16.13,-18.15,7.23
199809,6.65,1.52,6.93,5.09,5.64,10.75,9.81,6.62,4.34,6.61,-0.04
199810,20.43,14.56,15.16,10.14,5.61,7.18,4.73,4.86,4.66,4.06,-16.37
199811,8.85,5.53,7.15,4.6,7.8,6.12,5.85,7.25,5.56,5.51,-3.34
199812,3.83,7.13,4.82,6.97,7.1,2.37,7.34,6.35,6.5,13.19,9.36
199901,2.5,3.07,-2.45,0.97,-1.26,0.71,-0.32,3.66,6.41,12.49,9.99
199902,-3.67,-3.59,0.12,-1.42,-3.22,-2.47,-1.02,-1.63,-2.7,-9.14,-5.47
199903,-0.29,6.59,5.59,3.37,4.12,2.65,2.23,6.05,3.08,3.95,4.24
199904,6.3,6.1,7.74,10.84,2.64,5.74,5.67,3.7,3,2.48,-3.82
199905,-0.9,-0.87,-3.72,-3.32,-2.11,-1.44,-0.95,-0.41,-3.49,-8.42,-7.52
199906,6.26,7.31,8.45,4.04,2.67,4.62,-0.05,2.21,6.43,5.41,-0.85
199907,-5.68,-3.42,0.99,-4.11,-4.42,-2.82,-3.92,-1.25,-5.69,-2.62,3.06
199908,-4.33,-2.28,-1.02,0.04,-0.63,-4.84,-0.52,-2.18,-1.34,8.34,12.67
199909,-3.32,0.61,-2.89,-4.22,-2.03,-0.65,-3.21,-5.01,0.49,-3.55,-0.23
199910,9.27,3.22,5.5,6.65,8.12,2.61,8.06,5.57,7.97,9.43,0.16
199911,7.49,9.85,5.91,5.27,4.88,4.9,2.54,6.45,-0.29,3.38,-4.11
199912,2.61,-0.42,-2.28,5.62,7.44,4.11,2.34,9.76,8.2,24.45,21.84
200001,2.3,-0.59,-3.86,-4.99,-3.32,-4.02,-3.41,-0.31,-7.91,-7.12,-9.42
200002,3.31,-1.78,-0.54,2.89,-3.93,-1.97,-2.96,1.06,13.07,14.62,11.31
200003,11.69,12.25,8.8,12.15,9.68,6.94,10.47,9.81,8.02,-6.02,-17.71
200004,-17.31,-6,-3.46,-1.71,-1.36,-0.15,-3.37,-9.58,-3.52,-8.06,9.25
200005,-15.26,-8.69,-1.51,-0.98,0.54,-2.91,2.03,1.28,-2.16,-1.32,13.94
200006,15.74,11.5,12.25,1.35,4.17,1.9,-1.27,1.63,-2.43,-1.1,-16.84
200007,0.84,2.76,0.57,1.27,3.49,-2.69,-3.04,-3.47,-2.57,-5.87,-6.71
200008,11.9,8.69,2.47,11.79,7.83,2.61,5.82,8.54,7.87,11.8,-0.1
200009,-1.15,-3.51,2.81,-5.81,1.05,-3.01,-2.47,-10.92,-6.74,-6.16,-5.01
200010,-6.11,-4.14,-5.74,-1.25,-3.87,-3.34,-1.34,4.95,-0.69,-0.27,5.84
200011,-29.75,-17.67,-14.96,-11.42,-7.68,-5.3,-6.29,-4.23,-5.02,-4.36,25.39
200012,-2.57,-1.63,-3.47,9.07,0.17,5,5.76,5,5.37,4.47,7.04
200101,20.81,17.79,-0.76,-0.13,-4.25,-2.27,-0.19,-0.07,1.12,-0.6,-21.41
200102,-2.91,-2,-2.85,-9.75,-8.32,-9.95,-12.22,-17.19,-18.82,-17.58,-14.67
200103,-17.16,-5.08,-4.59,-3.99,-5.61,-5.3,-4.72,-5.24,-1.89,-3.6,13.56
200104,21.12,9.33,10.97,8.49,5.83,4.5,6.15,4.43,3.63,5.06,-16.06
200105,5.35,3.14,2.36,2.32,0.52,1.57,1.68,1.37,-1.11,-2.18,-7.53
200106,-1.98,0.47,-3.93,-2.12,-0.06,-1.6,-0.71,-4.35,-1.04,3.36,5.34
200107,-6.51,-0.16,1.09,3.39,-4.89,-3.71,-0.83,-2.23,-2.34,-8.48,-1.97
200108,-13.44,-6.98,-6.48,-7.51,-3.61,-3.64,-6.71,-3.86,-4.05,-7.3,6.14
200109,-19.79,-12.5,-3.59,-12.26,-5.26,-6.26,-5.93,-6.43,-7.28,-8.96,10.83
200110,19.12,16.31,3.65,5.17,6.16,4.6,0.07,-0.56,-2.93,-2.07,-21.19
200111,4.14,6.63,8.31,5.92,3.77,5.6,10.2,8.8,11.31,15.45,11.31
200112,4.82,3.83,2.3,-0.14,1.4,3.17,2.01,1,-0.74,2.06,-2.76
200201,-2.08,1.32,-0.56,-0.47,-2.19,-1.46,-1.9,-1.36,-2.85,-5.34,-3.26
200202,-10.65,0.09,-1.75,-2.16,1.25,0.13,-0.04,-0.05,-8.3,-7.76,2.89
200203,11.54,6.23,3.63,2.45,3.39,4.54,0.97,4.48,2.84,4.75,-6.79
200204,-10.31,-6.17,-2.16,-4.86,-2.97,-2.18,-3.92,-4.82,-7.56,-8.67,1.64
200205,-2.01,-2.2,-1.08,-0.38,-1.51,0.29,0.41,-1.13,-1.19,-2.41,-0.4
200206,-12.82,-11.88,-9.06,-5.81,-6.15,-4.01,-5.68,-6.03,-8.93,-9.3,3.52
200207,-8.3,-6.09,-7.8,-11.01,-3.72,-7.17,-7.08,-9.15,-11.5,-10.52,-2.22
200208,4.84,1.61,1.38,-0.67,3.04,-0.28,0.02,3.65,0.38,-1.08,-5.92
200209,-13.94,-12.54,-11.88,-8.66,-9.31,-7.87,-9.22,-11.78,-11.05,-9.4,4.54
200210,14.36,10.38,6.89,11.88,8.4,6.86,4,7,1.96,-0.45,-14.81
200211,11.74,8.66,8.94,1.54,4.61,2.53,6.27,1.9,6.17,11.36,-0.38
200212,1.12,-0.62,-1.85,-2.07,-5.2,-6.74,-7.6,-9.46,-12.3,-15.01,-16.13
200301,-0.16,-2.23,-3.3,-4.51,-2.54,-2.51,-1.16,-0.72,-4.06,-3.22,-3.06
200302,-3.58,-1.16,-2.75,-1.06,-2.41,-2.11,-1.56,-1.93,-1.75,-1.04,2.54
200303,0.62,0.03,1.25,1.12,2.66,2.23,1.01,-1.31,1.66,0.55,-0.07
200304,13.26,12.61,9.86,9.4,8.56,6.23,6.6,8.81,6.11,8.45,-4.81
200305,10.33,5.58,10.16,3.78,4.07,4.57,5.84,5.51,6.63,14.5,4.17
200306,2.44,1.34,1.83,-0.29,1.28,1.57,0.62,1.44,1.73,4.37,1.93
200307,3.91,4.29,1.64,5.06,0.04,3.23,2.36,2.87,-1.79,3.86,-0.05
200308,3.03,2.77,0.39,2.58,2.02,1.44,1.7,4.16,4.54,4.05,1.02
200309,0.26,0.67,0.99,0.9,-0.27,-2,-3.21,-3.84,-4.79,-4.27,-4.53
200310,9.78,8.35,7.4,8.13,6.11,6.07,3.34,6.05,2.77,8.59,-1.19
200311,-0.79,1.3,1.97,2.59,0.32,1.4,1.01,2.07,1.44,3.64,4.43
200312,3.03,5.83,6.18,4.85,3.72,4.63,2.21,3.7,2.98,0.87,-2.16
200401,5.29,0.8,4.11,1.06,3.38,2.97,2.37,1.18,0.81,0.6,-4.69
200402,1.2,0.32,2.11,3.04,2.5,1.44,0.43,0.48,1.05,0.78,-0.42
200403,-1.3,-2.21,-3.13,-1.26,-0.37,-1.48,-0.49,-0.81,-0.49,0.76,2.06
200404,-2.11,-2.12,-0.1,-0.91,-0.19,-3,-3,-1.11,-2.34,-3.37,-1.26
200405,4.92,2.94,1.23,2.46,1.9,0.16,-0.43,0.7,0.06,1.78,-3.14
200406,4.13,2.26,1.23,1.59,2.66,1.91,1.79,1.28,2.32,1.54,-2.59
200407,-5.88,-4.72,-3.3,-3.37,-3.66,-1.52,-5.69,-2.63,-4.37,-7.47,-1.59
200408,-3.22,-4.27,-0.15,0.8,1.36,2.14,0.79,1.81,-0.01,-0.19,3.03
200409,2.5,5.89,4.38,3.36,0.74,0.94,-0.01,0.92,-0.17,3.52,1.02
200410,1.49,0.5,1.76,2.04,1.03,1.86,2.17,0.81,1.35,3.83,2.34
200411,7.34,4,5.37,4.89,5.29,3.19,5.55,4.46,4.38,4.52,-2.82
200412,4.2,4.82,3.71,2.55,3.22,3.17,2.26,1.55,4.84,4.49,0.29
200501,-0.33,-3.56,-1.19,-2.19,-3.71,-2.89,-1.9,-1.45,-4.01,-4.69,-4.36
200502,0.5,0.93,1.67,1.41,0.81,-0.39,6.14,1.35,5.24,5.53,5.03
200503,-3.39,-1.44,-1.55,-0.78,-3.05,-0.21,-1.06,-0.7,-1.7,-3.9,-0.51
200504,-7.93,-3.3,-1.92,-1.96,-2.55,-1.99,-1.34,-2.34,-2.12,-1.7,6.23
200505,5.12,7.93,6.87,5.87,3.42,3.09,4.79,3.71,2.46,2.28,-2.84
200506,2.53,0.4,-0.96,0.48,0.49,1.81,1.51,2.76,0.45,1.83,-0.7
200507,7.08,3.72,1.97,5.33,3.25,3.54,4.43,4.39,7.32,4.95,-2.13
200508,-1.4,-1.48,-2.13,-1.68,1.24,-1.14,-2.95,-0.1,-0.43,0.34,1.74
200509,-3.16,-1.56,-0.37,-0.32,0.88,0.08,2.01,3.33,0.78,6.07,9.23
200510,-1.14,-0.42,-0.56,-1.41,-0.94,-0.92,-2.09,-1.85,-4.11,-3.57,-2.43
200511,5.69,3.36,3.18,2.72,5.77,3.47,4.63,3.54,3.42,4.53,-1.16
200512,2.28,2.95,-0.22,-0.1,0.68,0.05,-0.08,-2.26,-0.06,-0.85,-3.13
200601,1.99,5.48,2.93,0.59,1.56,2.98,4.36,3.79,5.5,7.58,5.59
200602,1.09,1.38,1.55,1.28,-0.47,0.82,0.54,-1.81,-2.57,-5.5,-6.59
200603,5.51,1.72,1.45,2.5,0.89,1.29,1.13,0.86,2.32,4.74,-0.77
200604,1.75,0.36,1.58,1.76,0.25,2.02,0.29,0.84,2.1,1.58,-0.17
200605,-5.82,-3.5,-2.43,-1.52,-1.25,-4.26,-3.31,-3.14,-3.43,-4.24,1.58
200606,-1.89,-0.86,0.61,0.12,-0.16,0.73,0.02,-0.3,0.21,0.45,2.34
200607,-6.67,-1.97,0.72,-0.54,0.39,1.93,0.41,-0.05,-1.16,-2.89,3.78
200608,5.9,2.86,3.21,1.92,2.03,2.19,3.01,3.43,0.83,1.49,-4.41
200609,0.56,1.36,3.88,2.27,3.69,1.13,2.1,1.81,2.5,2.04,1.48
200610,5.08,3.34,3.05,4.41,3.53,3.03,2.07,5.2,3.92,3.51,-1.57
200611,2.06,1.21,0.9,1.96,1.74,2.74,3.58,1.69,3.03,4.19,2.13
200612,1.77,1.64,3.46,2.78,1.67,-0.32,-0.59,0,-0.13,-2.13,-3.9
200701,2.76,2.89,3.62,1.31,2.31,1.13,0.73,2.74,1.06,0.76,-2
200702,-0.67,-1.03,-0.48,-1.78,-1.44,-3.17,-2.25,-1.11,-1.59,-0.92,-0.25
200703,-0.84,0.47,1.05,1.61,1.81,1,0.3,1.76,2.05,2.37,3.21
200704,4.27,5.06,3.7,4.06,3.11,4.2,3.07,4.13,4.07,4.02,-0.25
200705,2.94,3.26,3.38,2.7,3.15,3.35,4.37,3.93,4.46,3.38,0.44
200706,-2.94,-1.86,-2.2,-1.35,-2.52,-1.38,-0.12,-1.97,-0.39,-1.16,1.78
200707,-8.1,-6,-5.47,-2.42,-3.62,-3.19,-1.43,-2.72,-1.27,-2.86,5.24
200708,-4.34,-2.04,-0.32,2.18,1.65,1.48,2,0.98,2.64,0.72,5.06
200709,2.2,5.63,3.87,3.34,2.68,4.98,3.12,4.18,1.41,4.15,1.95
200710,-2.14,-1.12,-0.65,-0.89,2.26,2.97,2.2,1.13,3.58,7.58,9.72
200711,-9.74,-7.85,-4.94,-4.73,-1.79,-2.22,-2.83,-4.32,-3.08,-6.35,3.39
200712,-3.05,-5.01,-2.18,1.59,-0.12,-2.07,0.13,0.02,-0.71,0.04,3.09
200801,-0.95,-0.44,-2.98,-2.31,-6.19,-7.13,-7.7,-8.03,-11.17,-9.92,-8.97
200802,-4.18,-0.28,2.03,-3.08,-5.03,-2.28,0.74,-3.29,-6.22,-10.52,-6.34
200803,-4.12,-0.56,-0.89,2.07,-1.01,0.97,-0.25,-1.69,-2.03,-1.25,2.87
200804,8.49,7.11,7.44,5.71,6.12,3.11,4.11,3.22,2.47,1.31,-7.18
200805,-1.49,3.7,0.2,2.6,2.95,3.8,-0.86,0.35,3.33,5.2,6.69
200806,-23.48,-13.34,-8.56,-6.32,-8.34,-5.66,-5.42,-7.35,-5.08,-2.25,21.23
200807,8.3,4.5,0.14,2.1,1.05,3.49,2.2,-2.56,-8.2,-9.2,-17.5
200808,-0.84,-0.53,1.77,3.96,1.53,2.93,2.25,1.84,0.55,-0.21,0.63
200809,-23.99,-11.24,-12.46,-7.93,-2.4,-8.51,-8.63,-9.35,-9.7,-10.41,13.58
200810,-27.7,-25.74,-19.08,-16.75,-18.91,-17.37,-13.95,-13.22,-13.54,-17.76,9.94
200811,-19.5,-15.08,-17.49,-14.52,-10.31,-7.27,-7.11,-8.84,-1.59,-6.13,13.37
200812,0.62,1.7,5.77,2.78,3.73,1.01,1.72,1.38,-0.72,0.56,-0.06
200901,-11.31,-9.72,-10.57,-7.11,-7.73,-6.07,-7.68,-7.5,-5.9,-11.78,-0.47
200902,-25.02,-18.14,-12.47,-5.89,-10.99,-9.73,-9.02,-9.06,-8.42,-7.16,17.86
200903,31.34,13.05,8.44,9.21,8.67,4.74,8.56,9.56,10.07,10.6,-20.74
200904,22.29,10.58,3.34,6.83,5.25,6.19,15.21,16.82,20.21,21.2,-1.09
200905,6.06,5.85,3.33,3.47,3.24,5.21,8.25,8.93,6.88,6.46,0.4
200906,3.33,4.13,2.07,1.89,3.61,-0.41,0.83,-2.91,-3.75,-4.19,-7.52
200907,10.54,11.69,10.86,7.09,7.63,7.17,7.36,6.48,5.82,7.97,-2.57
200908,3.24,3.44,1.39,3.6,2.1,2.08,5.48,3.1,6.26,7.31,4.07
200909,8.75,4.23,3.78,4.12,5.51,3.2,2.31,3.88,2.21,5.03,-3.72
200910,-4.79,-3.84,0.2,-2.55,-0.93,-2.7,-1.74,-2.74,-4.79,-9.53,-4.74
200911,4.8,6.58,5.48,4.71,6.17,5.35,5.35,6.04,5.03,5.84,1.04
200912,7.4,6.78,4.47,3.24,1.63,1.74,3.01,1.65,3,2.94,-4.46
201001,-0.19,-1.79,-2.67,-4.31,-5.4,-5.13,-4,-4.9,-5.84,-7.38,-7.19
201002,4.16,5.13,3.85,3.74,3.4,3.33,3.41,3.2,0.51,3.75,-0.41
201003,6.35,6.67,7.27,5.2,6.05,5.64,7.67,6,6.57,8.88,2.53
201004,1.58,1.01,0.33,1.85,2.24,1.52,2.36,4,4.31,4.41,2.83
201005,-7.24,-7.2,-6.85,-8.23,-10.33,-8.44,-7.34,-6.67,-7.9,-9.35,-2.11
201006,-7.73,-10.17,-7.99,-5.81,-4.07,-6.37,-4.71,-3.08,-3.5,-5.6,2.13
201007,12.5,8.74,9.1,9.44,8.39,5.42,7.1,5.96,6.21,4.18,-8.32
201008,-4.16,-3.67,-5.45,-2.41,-4.78,-5.21,-5.25,-6.41,-5.64,-4.16,0
201009,15.69,10.52,10.35,9.19,11.53,12.47,9.8,7.34,7.72,7.89,-7.8
201010,4.81,4,2.45,3.8,3.26,5.32,2.01,5.73,6.65,3.9,-0.91
201011,-1.63,2.25,-0.47,1.12,0.57,0.06,0.94,0.86,0.27,1.1,2.73
201012,8.41,7.52,7.57,5.96,6.09,5.96,7.28,6,7.16,4.83,-3.58
201101,0.46,1.81,2.59,1.18,1.5,1.76,3.04,3.04,2.76,0.22,-0.24
201102,2.05,2.25,4.38,2.94,1.86,3.58,3.84,2.91,4.77,4.82,2.77
201103,-1.09,0.18,0.59,1.09,1.3,-0.47,0.5,1.73,-0.06,1.02,2.11
201104,2.7,1.5,2.21,3.22,3.23,4.36,3.4,3.53,2.74,4.1,1.4
201105,-2.8,-2.1,-1.36,-3.07,-1.98,0.6,-2.21,0.47,-0.93,-0.19,2.61
201106,-2.58,-1.61,-1.97,-3.14,-1.32,-1.03,-1.39,-1.64,-1.22,-2.16,0.42
201107,-4.92,-4.82,-2.28,-0.34,-2.61,-2.18,-4.59,-2.5,-1.38,-1.82,3.1
201108,-9.56,-8.52,-7.93,-7.03,-4.72,-5.29,-4.26,-4.99,-5.14,-6.07,3.49
201109,-17.8,-17.22,-15.39,-13.19,-7.57,-7.62,-6.99,-4.39,-4.68,-3.4,14.4
201110,23.15,21.31,20.36,19.97,15.52,13.97,11.97,10.06,6.99,5.94,-17.21
201111,-0.58,1.39,0.95,-1.04,-0.54,-1.85,0.01,-1.14,-1.04,-2,-1.42
201112,-2.35,-0.96,-0.01,-0.14,1.3,1.34,1.26,2.34,0.16,-0.23,2.12
201201,9.02,11.83,9.11,6.39,5.09,5.5,0.82,1.41,3.65,4.33,-4.69
201202,6.43,2.96,3.09,2.76,3.61,4.43,4.56,7.49,4.47,4.22,-2.21
201203,1.6,1.86,2.75,2.41,3.53,3.09,2.78,3.32,3.52,5.2,3.6
201204,-2.3,-2.12,-0.67,-0.46,-0.56,1.41,-1.6,-0.47,-1.35,-2.04,0.26
201205,-9.83,-10.59,-9.26,-3.68,-6.19,-5.42,-5.74,-5.24,-3.87,-6.92,2.91
201206,3.28,2.4,4.81,3.67,4.35,3.24,4.27,3.61,3.98,4.47,1.19
201207,-0.51,1.27,2.43,1.53,-0.71,0.97,1.2,1.14,-0.54,-0.99,-0.48
201208,6.04,5.76,5.34,3.22,2.78,1.36,0.35,2.89,2.05,3.46,-2.58
201209,2.43,2.55,1.95,3.7,2.33,3.28,1.54,2.9,3.53,2.59,0.16
201210,-1.65,-1.01,-3.75,-1.05,-2.17,-1.98,-0.72,-1.16,-1.53,-3.08,-1.43
201211,0.38,2.89,1.08,0.18,1.1,0.25,0.76,0.39,0.84,-1.1,-1.48
201212,5.31,1.05,1.08,-0.6,1.6,0.52,1.89,2.43,0.97,1.86,-3.45
201301,0.98,5.8,6.27,5.87,6.04,5.61,7.29,8.42,7.1,5.36,4.38
201302,-1.42,1.12,1.96,1.19,2.23,1.82,1.51,0.84,0.6,1.04,2.46
201303,1.67,3.72,2.29,4.78,4.63,3.03,4.04,4.15,5.03,6.7,5.03
201304,2.09,0.4,-0.07,2.66,1.97,2.56,1.45,1.58,0.98,2.26,0.17
201305,5.28,5.09,4.81,4.88,3.58,3.26,1.35,2.11,-0.03,2.45,-2.83
201306,0.43,-0.56,-0.45,-1.32,-3.56,-0.19,-0.68,-1.52,-2.68,0.46,0.03
201307,9.5,7.16,8.5,6.65,3.8,4.19,3.88,6.07,5.38,5.34,-4.16
201308,-0.48,-3.09,-3.43,-4.02,-3.79,-2.54,-3.59,-2.47,1,-1.29,-0.81
201309,3.71,3.73,3.09,2.82,3.46,3.75,5.26,4.25,4.19,4.11,0.4
201310,3.81,4.75,2.74,3.24,6.44,5.12,3.55,3.56,5.81,1.26,-2.55
201311,2.69,3.29,3.98,4.36,2.04,2.83,2.81,2,3.52,3.72,1.03
201312,5.07,3.3,3.06,1.76,3.97,1.53,3.89,2.51,1.1,2.87,-2.2
201401,-2.03,-2.49,-3.16,-3.18,-4.24,-3.82,-3.99,-2.84,-5.01,1.55,3.58
201402,4.17,4.53,4.65,4.99,4.09,5.04,4.89,3.64,4.2,6.71,2.54
201403,1.15,1.6,1.31,1.36,1.22,1.61,-0.1,-1.53,-1.87,-4.66,-5.81
201404,-4.83,-2.9,-0.5,-0.4,-0.34,3.22,2.14,-0.7,-0.81,0.29,5.12
201405,0.94,2.85,2.08,4.09,2.25,2.79,2.36,0.94,0.79,3.14,2.2
201406,7.76,2.07,1.62,1.67,3.1,2.78,2.53,2.72,2.73,3.84,-3.92
201407,-0.79,-0.83,-2.32,-0.44,-2.11,-3.35,-2.75,-2.75,-4.63,-3.88,-3.09
201408,6.38,4.09,5.92,4.39,4.09,4.5,3.23,4.4,3.92,4.23,-2.15
201409,-4.43,-1.87,-2.97,-1.53,-1.02,-0.93,-0.87,-2.69,-2.36,-3.64,0.79
201410,-2.64,-0.78,1.97,1.65,1.87,3.17,4.45,2.92,2.57,2.39,5.03
201411,-7.67,-0.47,5.3,2.22,2.42,1.86,5.19,3.78,4.08,2.52,10.19
201412,-2.43,-0.29,0.27,-0.09,0.46,-0.09,0.49,0.36,0.45,-1.6,0.83
201501,-1.92,-0.22,-4.07,-1.75,-4.21,-4.56,-4.4,-4.03,-0.71,-3.32,-1.4
201502,10.97,9.06,6.45,6.28,6.39,6.57,5.04,5.21,3.21,5.74,-5.23
201503,-1.09,-0.08,-1.52,-1.45,-1.43,-0.37,-1.82,-1.03,-0.2,-0.3,0.79
201504,4.03,5.22,0.65,1.26,-0.04,-1.81,-1.71,-2.04,-1.6,-4.53,-8.56
201505,3.85,2.49,1.44,2.51,1.21,1.88,2.32,1.75,-0.1,-2.39,-6.24
201506,-4.54,-3.61,-3.1,-2.58,-1.23,-1.31,-1.56,-0.64,-1,1.13,5.67
201507,-4.73,-1.23,0.56,0.52,4.15,1.79,2.95,2.59,2.34,1.99,6.72
201508,-3.13,-4.58,-6.6,-4.73,-5.92,-6.79,-6.26,-6.44,-6.25,-5.41,-2.28
201509,-9.11,-6.13,-3.75,-3.84,-2.4,-1.33,-0.6,-1.28,-3.59,-5.16,3.95
201510,7.81,9.19,7.25,8.82,7.88,5.44,8.64,7.44,8.52,5.8,-2.01
201511,3.56,-0.46,0.13,0.3,1.4,1.24,-1.9,0.12,1.5,1.45,-2.11
201512,-3.84,-2.02,-1.06,-3.12,-1.95,-1.65,-0.81,-2.62,-4.1,-4.31,-0.47
201601,-12.03,-9.16,-8.33,-7.06,-6.95,-7.99,-7.35,-3.88,-2.93,-4.92,7.11
201602,0.1,0.01,-0.56,-0.52,0.19,-0.54,-0.72,0.91,0.27,-0.32,-0.42
201603,14.53,7.64,6.66,6.46,7.05,7.19,6.07,9.12,5.83,5.43,-9.1
201604,2.37,1.83,2.68,0.07,2,-2.07,1.97,-2.99,3.43,11.72,9.35
201605,4.19,1.77,1.3,2.22,0.89,0.78,1.24,1.89,3.17,-1.14,-5.33
201606,0.42,0.86,-0.5,1.06,2.26,0.18,0.36,-2.78,-1.77,-1.15,-1.57
201607,11.21,6.7,7.25,7.31,4.14,4.03,1.86,1.01,0.04,4.97,-6.24
201608,-0.06,-0.03,-0.37,-0.7,1.34,0.53,1.3,2.12,0.56,0.35,0.41
201609,-0.04,0.37,-1.03,0.25,-0.98,2.57,-0.21,-1.77,0.96,3.87,3.91
